key_size,outsize,internal_threads,external_threads,enc_mode,refresh,implementation,one_way_mix_type,fanout,time
16777216,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,97.19
16777216,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,95.44
16777216,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1170.08
16777216,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,876.66
16777216,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,874.55
16777216,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,876.15
16777216,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,871.76
16777216,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,11567.88
16777216,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8762.75
16777216,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8757.49
16777216,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8742.65
16777216,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8761.03
16777216,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,87344.68
16777216,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,87323.24
16777216,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,87330.81
16777216,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,87391.03
16777216,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,87345.01
16777216,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.55
16777216,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.87
16777216,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.86
16777216,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.33
16777216,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.28
16777216,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.45
16777216,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.57
16777216,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.81
16777216,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.22
16777216,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.72
16777216,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,82.72
16777216,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,56.31
16777216,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,55.94
16777216,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,55.58
16777216,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,56.14
16777216,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,773.62
16777216,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,514.38
16777216,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,516.03
16777216,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,516.44
16777216,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,517.56
16777216,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7674.17
16777216,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5140.63
16777216,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5149.59
16777216,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5139.60
16777216,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5172.47
16777216,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,51630.46
16777216,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,51670.38
16777216,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,51653.77
16777216,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,51662.08
16777216,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,51683.18
16777216,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6.32
16777216,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6.60
16777216,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5.93
16777216,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6.25
16777216,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6.15
16777216,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6.70
16777216,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6.71
16777216,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6.14
16777216,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5.82
16777216,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.35
16777216,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,76.28
16777216,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,44.15
16777216,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,45.60
16777216,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,44.84
16777216,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,42.79
16777216,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,692.75
16777216,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,403.43
16777216,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,400.55
16777216,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,401.60
16777216,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,397.33
16777216,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6876.77
16777216,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4006.86
16777216,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4003.63
16777216,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4013.03
16777216,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4047.21
16777216,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,40230.13
16777216,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,40604.03
16777216,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,41372.44
16777216,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,41694.72
16777216,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,41989.28
16777216,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.59
16777216,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.62
16777216,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.55
16777216,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.33
16777216,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.94
16777216,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.20
16777216,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.74
16777216,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.18
16777216,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7.83
16777216,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8.27
16777216,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,94.95
16777216,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,56.29
16777216,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,56.43
16777216,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,55.77
16777216,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,56.23
16777216,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,874.56
16777216,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,512.40
16777216,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,516.88
16777216,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,522.00
16777216,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,518.04
16777216,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8726.15
16777216,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5174.96
16777216,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5183.66
16777216,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5180.31
16777216,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5200.02
16777216,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,52020.93
16777216,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,52167.30
16777216,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,52291.04
16777216,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,52423.72
16777216,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,52451.84
16777216,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.79
16777216,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.50
16777216,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.41
16777216,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.50
16777216,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.65
16777216,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14.14
16777216,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.55
16777216,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.73
16777216,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.56
16777216,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.89
16777216,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,149.24
16777216,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,95.02
16777216,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,95.68
16777216,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,95.95
16777216,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,95.44
16777216,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1435.52
16777216,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,870.65
16777216,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,869.41
16777216,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,873.17
16777216,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,870.43
16777216,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14283.97
16777216,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8694.66
16777216,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8702.39
16777216,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8699.04
16777216,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,8690.65
16777216,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,86598.71
16777216,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,86583.40
16777216,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,86574.24
16777216,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,86595.04
16777216,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,86568.67
33554432,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,531.35
33554432,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,487.31
33554432,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,480.35
33554432,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,478.58
33554432,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,477.27
33554432,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,482.92
33554432,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,479.08
33554432,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,478.85
33554432,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,478.65
33554432,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,477.48
33554432,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1946.64
33554432,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1883.67
33554432,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1871.18
33554432,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1866.24
33554432,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1848.65
33554432,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15050.05
33554432,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14298.38
33554432,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14175.42
33554432,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14121.80
33554432,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14078.06
33554432,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,141054.64
33554432,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,134365.52
33554432,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,134026.19
33554432,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,135186.72
33554432,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,134460.96
33554432,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1407962.63
33554432,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1407309.99
33554432,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1408433.82
33554432,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1407249.92
33554432,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1407367.99
33554432,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,96.91
33554432,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,97.13
33554432,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,103.91
33554432,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,102.20
33554432,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,103.75
33554432,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,104.82
33554432,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,103.26
33554432,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,105.95
33554432,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,105.84
33554432,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,105.32
33554432,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,461.23
33554432,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,410.48
33554432,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,411.57
33554432,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,409.41
33554432,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,408.63
33554432,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3833.07
33554432,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3275.53
33554432,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3276.16
33554432,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3292.54
33554432,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3285.39
33554432,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,38283.81
33554432,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,32726.44
33554432,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,32870.18
33554432,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,32812.83
33554432,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,32866.23
33554432,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,342265.19
33554432,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,342494.62
33554432,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,342121.83
33554432,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,340990.23
33554432,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,341290.96
33554432,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,51.56
33554432,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,52.17
33554432,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,53.09
33554432,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,53.17
33554432,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,52.97
33554432,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,53.35
33554432,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,54.49
33554432,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,53.92
33554432,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,54.02
33554432,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,53.91
33554432,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,251.07
33554432,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,209.34
33554432,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,208.93
33554432,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,207.38
33554432,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,208.82
33554432,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2053.81
33554432,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1646.52
33554432,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1647.53
33554432,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1649.03
33554432,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1644.31
33554432,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,20410.41
33554432,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,16463.89
33554432,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,16447.24
33554432,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,16450.28
33554432,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,16468.44
33554432,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,178538.79
33554432,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,178526.18
33554432,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,178625.85
33554432,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,177756.68
33554432,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,178463.12
33554432,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,31.35
33554432,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,31.08
33554432,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,30.00
33554432,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,31.21
33554432,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,29.72
33554432,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,32.31
33554432,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,31.01
33554432,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,32.15
33554432,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,31.22
33554432,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,31.13
33554432,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,148.18
33554432,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,118.11
33554432,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,118.28
33554432,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,117.89
33554432,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,116.11
33554432,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1212.87
33554432,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,922.04
33554432,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,918.86
33554432,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,918.37
33554432,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,919.10
33554432,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12088.48
33554432,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,9125.16
33554432,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,9090.38
33554432,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,9126.66
33554432,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,9140.68
33554432,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,103338.94
33554432,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,103113.87
33554432,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,103027.12
33554432,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,103298.62
33554432,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,102987.69
33554432,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,18.06
33554432,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,18.68
33554432,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,17.86
33554432,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,17.95
33554432,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,17.90
33554432,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,18.75
33554432,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,18.90
33554432,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,18.15
33554432,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,18.30
33554432,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,18.23
33554432,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,85.63
33554432,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,64.25
33554432,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,63.03
33554432,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,64.20
33554432,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,63.87
33554432,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,691.98
33554432,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,489.66
33554432,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,490.30
33554432,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,483.46
33554432,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,493.17
33554432,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6778.26
33554432,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4860.49
33554432,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4847.12
33554432,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4858.00
33554432,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4897.32
33554432,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,62366.62
33554432,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,63111.50
33554432,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,62935.80
33554432,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,60976.07
33554432,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,61069.92
33554432,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14.29
33554432,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.54
33554432,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.79
33554432,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.71
33554432,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.33
33554432,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14.05
33554432,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.96
33554432,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.31
33554432,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15.84
33554432,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,14.91
33554432,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,67.45
33554432,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,43.83
33554432,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,45.37
33554432,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,47.23
33554432,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,47.28
33554432,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,518.36
33554432,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,332.46
33554432,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,332.93
33554432,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,329.21
33554432,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,331.68
33554432,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,5145.36
33554432,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3301.31
33554432,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3338.39
33554432,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3289.55
33554432,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3322.64
33554432,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,49019.30
33554432,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,49042.36
33554432,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,49351.60
33554432,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,49074.42
33554432,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,47212.64
33554432,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.73
33554432,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.83
33554432,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.71
33554432,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.56
33554432,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12.99
33554432,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12.96
33554432,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,13.68
